-1.290054,-1.279138
0.096914,0.092753
0.038685,-0.091179
0.092408,0.149227
-0.217618,-0.2958
-0.45122,-0.431515
-0.901461,-1.094671
-0.66947,-0.500328
0.009709,0.166832
0.002067,0.009036
0.255211,0.170028
-1.22724,-1.177503
-1.319452,-1.206445
0.327864,0.208956
